Question_Code,Question_Text,Country,Answer,Percentage
QWhowith,Who did you travel with on this most recent vacation?,KR,With immediate family,0.41722595
QWhowith,Who did you travel with on this most recent vacation?,KR,With extended family,0.06040268
QWhowith,Who did you travel with on this most recent vacation?,KR,With friends/couples,0.22259508
QWhowith,Who did you travel with on this most recent vacation?,KR,In a group with a shared interest,0.02572707
QWhowith,Who did you travel with on this most recent vacation?,KR,Other,0.0033557
QWhowith,Who did you travel with on this most recent vacation?,KR,Count,1.1544
QWhowith,Who did you travel with on this most recent vacation?,UAE,I travelled alone,0.11969532
QWhowith,Who did you travel with on this most recent vacation?,UAE,With my partner,0.44396083
QWhowith,Who did you travel with on this most recent vacation?,UAE,With immediate family,0.3601741
QWhowith,Who did you travel with on this most recent vacation?,UAE,With extended family,0.10228509
QWhowith,Who did you travel with on this most recent vacation?,UAE,With friends/couples,0.28618063
QWhowith,Who did you travel with on this most recent vacation?,UAE,In a group with a shared interest,0.0663765
QWhowith,Who did you travel with on this most recent vacation?,UAE,Other,0.00217628
QWhowith,Who did you travel with on this most recent vacation?,UAE,Count,1.3808
QWhowith,Who did you travel with on this most recent vacation?,BR,I travelled alone,0.13253012
QWhowith,Who did you travel with on this most recent vacation?,BR,With my partner,0.4373494
QWhowith,Who did you travel with on this most recent vacation?,BR,With immediate family,0.28072289
QWhowith,Who did you travel with on this most recent vacation?,BR,With extended family,0.2
QWhowith,Who did you travel with on this most recent vacation?,BR,With friends/couples,0.12168675
QWhowith,Who did you travel with on this most recent vacation?,BR,In a group with a shared interest,0.05421687
QWhowith,Who did you travel with on this most recent vacation?,BR,Other,0.01325301
QWhowith,Who did you travel with on this most recent vacation?,BR,Count,1.2398
QWhowith,Who did you travel with on this most recent vacation?,FR,I travelled alone,0.14489311
QWhowith,Who did you travel with on this most recent vacation?,FR,With my partner,0.4631829
QWhowith,Who did you travel with on this most recent vacation?,FR,With immediate family,0.27790974
QWhowith,Who did you travel with on this most recent vacation?,FR,With extended family,0.15795724
QWhowith,Who did you travel with on this most recent vacation?,FR,With friends/couples,0.14964371
QWhowith,Who did you travel with on this most recent vacation?,FR,In a group with a shared interest,0.02256532
QWhowith,Who did you travel with on this most recent vacation?,FR,Other,0.00950119
QWhowith,Who did you travel with on this most recent vacation?,FR,Count,1.2257
QWhowith,Who did you travel with on this most recent vacation?,DE,I travelled alone,0.14846626
QWhowith,Who did you travel with on this most recent vacation?,DE,With my partner,0.50674847
QWhowith,Who did you travel with on this most recent vacation?,DE,With immediate family,0.26380368
QWhowith,Who did you travel with on this most recent vacation?,DE,With extended family,0.09693252
QWhowith,Who did you travel with on this most recent vacation?,DE,With friends/couples,0.12883436
QWhowith,Who did you travel with on this most recent vacation?,DE,In a group with a shared interest,0.04171779
QWhowith,Who did you travel with on this most recent vacation?,DE,Other,0.01104294
QWhowith,Who did you travel with on this most recent vacation?,DE,Count,1.1975
QWhowith,Who did you travel with on this most recent vacation?,AU,I travelled alone,0.14875
QWhowith,Who did you travel with on this most recent vacation?,AU,With my partner,0.38125
QWhowith,Who did you travel with on this most recent vacation?,AU,With immediate family,0.32625
QWhowith,Who did you travel with on this most recent vacation?,AU,With extended family,0.10125
QWhowith,Who did you travel with on this most recent vacation?,AU,With friends/couples,0.17125
QWhowith,Who did you travel with on this most recent vacation?,AU,In a group with a shared interest,0.05375
QWhowith,Who did you travel with on this most recent vacation?,AU,Other,0.01
QWhowith,Who did you travel with on this most recent vacation?,AU,Count,1.1925
QReasons,What were the main reasons you went on your most recent vacation?,Total,Visit with family or friends,0.25852273
QReasons,What were the main reasons you went on your most recent vacation?,Total,Relax or take a break,0.65584416
QReasons,What were the main reasons you went on your most recent vacation?,Total,Experience a new culture,0.23224432
QReasons,What were the main reasons you went on your most recent vacation?,Total,Attend concert or festival,0.09303977
QReasons,What were the main reasons you went on your most recent vacation?,Total,Attend wedding or another special event,0.07711039
QReasons,What were the main reasons you went on your most recent vacation?,Total,As a romantic getaway,0.19876218
QReasons,What were the main reasons you went on your most recent vacation?,Total,Celebrate a milestone or anniversary,0.11972403
QReasons,What were the main reasons you went on your most recent vacation?,Total,Take part in activity,0.14123377
QReasons,What were the main reasons you went on your most recent vacation?,Total,Other,0.02313312
QReasons,What were the main reasons you went on your most recent vacation?,Total,Count,1.7996
QReasons,What were the main reasons you went on your most recent vacation?,SG,Visit with family or friends,0.20849128
QReasons,What were the main reasons you went on your most recent vacation?,SG,Relax or take a break,0.8119787700000001
QReasons,What were the main reasons you went on your most recent vacation?,SG,Experience a new culture,0.25549659
QReasons,What were the main reasons you went on your most recent vacation?,SG,Attend concert or festival,0.05837756
QReasons,What were the main reasons you went on your most recent vacation?,SG,Attend wedding or another special event,0.06216831
QReasons,What were the main reasons you went on your most recent vacation?,SG,As a romantic getaway,0.26231994
QReasons,What were the main reasons you went on your most recent vacation?,SG,Celebrate a milestone or anniversary,0.09855950999999999
QReasons,What were the main reasons you went on your most recent vacation?,SG,Take part in activity,0.13040182
QReasons,What were the main reasons you went on your most recent vacation?,SG,Other,0.0212282
QReasons,What were the main reasons you went on your most recent vacation?,SG,Count,1.909
QReasons,What were the main reasons you went on your most recent vacation?,UK,Visit with family or friends,0.26805778
QReasons,What were the main reasons you went on your most recent vacation?,UK,Relax or take a break,0.62279294
QReasons,What were the main reasons you went on your most recent vacation?,UK,Experience a new culture,0.16773676
QReasons,What were the main reasons you went on your most recent vacation?,UK,Attend concert or festival,0.08667737
QReasons,What were the main reasons you went on your most recent vacation?,UK,Attend wedding or another special event,0.05698234
QReasons,What were the main reasons you went on your most recent vacation?,UK,As a romantic getaway,0.11717496
QReasons,What were the main reasons you went on your most recent vacation?,UK,Celebrate a milestone or anniversary,0.09229535
QReasons,What were the main reasons you went on your most recent vacation?,UK,Take part in activity,0.09309791
QReasons,What were the main reasons you went on your most recent vacation?,UK,Other,0.03691814
QReasons,What were the main reasons you went on your most recent vacation?,UK,Count,1.5417
QReasons,What were the main reasons you went on your most recent vacation?,US,Visit with family or friends,0.33803987
QReasons,What were the main reasons you went on your most recent vacation?,US,Relax or take a break,0.52325581
QReasons,What were the main reasons you went on your most recent vacation?,US,Experience a new culture,0.19601329
QReasons,What were the main reasons you went on your most recent vacation?,US,Attend concert or festival,0.10880399
QReasons,What were the main reasons you went on your most recent vacation?,US,Attend wedding or another special event,0.11046512
QReasons,What were the main reasons you went on your most recent vacation?,US,As a romantic getaway,0.19019934
QReasons,What were the main reasons you went on your most recent vacation?,US,Celebrate a milestone or anniversary,0.13953488
QReasons,What were the main reasons you went on your most recent vacation?,US,Take part in activity,0.16611296
QReasons,What were the main reasons you went on your most recent vacation?,US,Other,0.03405316
QReasons,What were the main reasons you went on your most recent vacation?,US,Count,1.8065
QReasons,What were the main reasons you went on your most recent vacation?,CN,Visit with family or friends,0.147923
QReasons,What were the main reasons you went on your most recent vacation?,CN,Relax or take a break,0.62816616
QReasons,What were the main reasons you went on your most recent vacation?,CN,Experience a new culture,0.42147923
QReasons,What were the main reasons you went on your most recent vacation?,CN,Attend concert or festival,0.14285714
QReasons,What were the main reasons you went on your most recent vacation?,CN,Attend wedding or another special event,0.11854103
QReasons,What were the main reasons you went on your most recent vacation?,CN,As a romantic getaway,0.30192503
QReasons,What were the main reasons you went on your most recent vacation?,CN,Celebrate a milestone or anniversary,0.15400203
QReasons,What were the main reasons you went on your most recent vacation?,CN,Take part in activity,0.21377913
QReasons,What were the main reasons you went on your most recent vacation?,CN,Other,0.0
QReasons,What were the main reasons you went on your most recent vacation?,CN,Count,2.1287
QReasons,What were the main reasons you went on your most recent vacation?,KR,Visit with family or friends,0.14765101
QReasons,What were the main reasons you went on your most recent vacation?,KR,Relax or take a break,0.71700224
QReasons,What were the main reasons you went on your most recent vacation?,KR,Experience a new culture,0.26286353
QReasons,What were the main reasons you went on your most recent vacation?,KR,Attend concert or festival,0.05145414
QReasons,What were the main reasons you went on your most recent vacation?,KR,Attend wedding or another special event,0.03691275
QReasons,What were the main reasons you went on your most recent vacation?,KR,As a romantic getaway,0.24272931
QReasons,What were the main reasons you went on your most recent vacation?,KR,Celebrate a milestone or anniversary,0.12639821
QReasons,What were the main reasons you went on your most recent vacation?,KR,Take part in activity,0.06935123
QReasons,What were the main reasons you went on your most recent vacation?,KR,Other,0.01006711
QReasons,What were the main reasons you went on your most recent vacation?,KR,Count,1.6644
QReasons,What were the main reasons you went on your most recent vacation?,UAE,Visit with family or friends,0.3710555
QReasons,What were the main reasons you went on your most recent vacation?,UAE,Relax or take a break,0.65179543
QReasons,What were the main reasons you went on your most recent vacation?,UAE,Experience a new culture,0.33405876
QReasons,What were the main reasons you went on your most recent vacation?,UAE,Attend concert or festival,0.13275299
QReasons,What were the main reasons you went on your most recent vacation?,UAE,Attend wedding or another special event,0.12078346
QReasons,What were the main reasons you went on your most recent vacation?,UAE,As a romantic getaway,0.29597388
QReasons,What were the main reasons you went on your most recent vacation?,UAE,Celebrate a milestone or anniversary,0.17083787
QReasons,What were the main reasons you went on your most recent vacation?,UAE,Take part in activity,0.16648531
QReasons,What were the main reasons you went on your most recent vacation?,UAE,Other,0.00652884
QReasons,What were the main reasons you went on your most recent vacation?,UAE,Count,2.2503
QReasons,What were the main reasons you went on your most recent vacation?,BR,Visit with family or friends,0.31566265
QReasons,What were the main reasons you went on your most recent vacation?,BR,Relax or take a break,0.6710843400000001
QReasons,What were the main reasons you went on your most recent vacation?,BR,Experience a new culture,0.18915663
QReasons,What were the main reasons you went on your most recent vacation?,BR,Attend concert or festival,0.10963855
QReasons,What were the main reasons you went on your most recent vacation?,BR,Attend wedding or another special event,0.07590361
QReasons,What were the main reasons you went on your most recent vacation?,BR,As a romantic getaway,0.19759036
QReasons,What were the main reasons you went on your most recent vacation?,BR,Celebrate a milestone or anniversary,0.17349398
QReasons,What were the main reasons you went on your most recent vacation?,BR,Take part in activity,0.14337349
QReasons,What were the main reasons you went on your most recent vacation?,BR,Other,0.00722892
QReasons,What were the main reasons you went on your most recent vacation?,BR,Count,1.8831
QReasons,What were the main reasons you went on your most recent vacation?,FR,Visit with family or friends,0.28266033
QReasons,What were the main reasons you went on your most recent vacation?,FR,Relax or take a break,0.66033254
QReasons,What were the main reasons you went on your most recent vacation?,FR,Experience a new culture,0.17933492
QReasons,What were the main reasons you went on your most recent vacation?,FR,Attend concert or festival,0.07244656
QReasons,What were the main reasons you went on your most recent vacation?,FR,Attend wedding or another special event,0.05106888
QReasons,What were the main reasons you went on your most recent vacation?,FR,As a romantic getaway,0.1152019
QReasons,What were the main reasons you went on your most recent vacation?,FR,Celebrate a milestone or anniversary,0.09263658
QReasons,What were the main reasons you went on your most recent vacation?,FR,Take part in activity,0.17458432
QReasons,What were the main reasons you went on your most recent vacation?,FR,Other,0.03087886
QReasons,What were the main reasons you went on your most recent vacation?,FR,Count,1.6591
QReasons,What were the main reasons you went on your most recent vacation?,DE,Visit with family or friends,0.18895706
QReasons,What were the main reasons you went on your most recent vacation?,DE,Relax or take a break,0.6539877300000001
QReasons,What were the main reasons you went on your most recent vacation?,DE,Experience a new culture,0.15460123
QReasons,What were the main reasons you went on your most recent vacation?,DE,Attend concert or festival,0.08220859000000001
QReasons,What were the main reasons you went on your most recent vacation?,DE,Attend wedding or another special event,0.06134969
QReasons,What were the main reasons you went on your most recent vacation?,DE,As a romantic getaway,0.12269939
QReasons,What were the main reasons you went on your most recent vacation?,DE,Celebrate a milestone or anniversary,0.06134969
QReasons,What were the main reasons you went on your most recent vacation?,DE,Take part in activity,0.15460123
QReasons,What were the main reasons you went on your most recent vacation?,DE,Other,0.04417178
QReasons,What were the main reasons you went on your most recent vacation?,DE,Count,1.5239
QReasons,What were the main reasons you went on your most recent vacation?,AU,Visit with family or friends,0.32375
QReasons,What were the main reasons you went on your most recent vacation?,AU,Relax or take a break,0.60125
QReasons,What were the main reasons you went on your most recent vacation?,AU,Experience a new culture,0.14375
QReasons,What were the main reasons you went on your most recent vacation?,AU,Attend concert or festival,0.09125
QReasons,What were the main reasons you went on your most recent vacation?,AU,Attend wedding or another special event,0.07125
QReasons,What were the main reasons you went on your most recent vacation?,AU,As a romantic getaway,0.1125
QReasons,What were the main reasons you went on your most recent vacation?,AU,Celebrate a milestone or anniversary,0.09125
QReasons,What were the main reasons you went on your most recent vacation?,AU,Take part in activity,0.1075
QReasons,What were the main reasons you went on your most recent vacation?,AU,Other,0.0375
QReasons,What were the main reasons you went on your most recent vacation?,AU,Count,1.58
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Relaxing,0.57024697
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Stressful,0.0583644
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Adventurous,0.21411929
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Tame,0.09203169000000001
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Cultural,0.23392358
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Romantic,0.2000233
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Luxurious,0.13769804
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Budget-friendly,0.25209692
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Fun,0.49965051
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Exotic,0.0971575
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Familiar,0.27877446
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Underwhelming,0.04403541
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Rejuvenating,0.27516309
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Chaotic,0.04473439
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Disappointing,0.03448276
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Lonely,0.04077353
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,None of the above,0.00792171
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,Total,Count,3.0812
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Relaxing,0.69919633
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Stressful,0.07462687
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Adventurous,0.1836969
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Tame,0.03559127
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Cultural,0.33524684
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Romantic,0.26636051
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Luxurious,0.10447761
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Budget-friendly,0.3880597
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Fun,0.55453502
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Exotic,0.06429392
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Familiar,0.21010333
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Underwhelming,0.05625718
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Rejuvenating,0.38920781
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Chaotic,0.05625718
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Disappointing,0.03559127
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Lonely,0.03559127
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,None of the above,0.00344432
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,SG,Count,3.4925
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Relaxing,0.57280385
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Stressful,0.0589651
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Adventurous,0.2166065
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Tame,0.04693141
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Cultural,0.19133574
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Romantic,0.14320096
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Luxurious,0.16967509
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Budget-friendly,0.25872443
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Fun,0.52587244
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Exotic,0.07701564
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Familiar,0.23104693
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Underwhelming,0.03610108
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Rejuvenating,0.244284
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Chaotic,0.04933815
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Disappointing,0.03489771
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Lonely,0.02888087
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,None of the above,0.01083032
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UK,Count,2.8965
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Relaxing,0.53584906
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Stressful,0.08553459000000001
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Adventurous,0.2490566
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Tame,0.07798742
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Cultural,0.17610063
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Romantic,0.22264151
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Luxurious,0.14591195
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Budget-friendly,0.23144654
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Fun,0.5081761
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Exotic,0.09433962
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Familiar,0.29811321
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Underwhelming,0.05031447
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Rejuvenating,0.21509434
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Chaotic,0.0754717
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Disappointing,0.06540881
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Lonely,0.05786164000000001
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,None of the above,0.0163522
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,US,Count,3.1057
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Relaxing,0.50455927
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Stressful,0.0212766
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Adventurous,0.14387031
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Tame,0.02026342
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Cultural,0.26342452
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Romantic,0.25227964
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Luxurious,0.11550152
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Budget-friendly,0.19554205
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Fun,0.40324215
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Exotic,0.16514691
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Familiar,0.14994934
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Underwhelming,0.03343465
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Rejuvenating,0.30091185
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Chaotic,0.01317123
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Disappointing,0.01519757
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Lonely,0.03242148
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,None of the above,0.00101317
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,CN,Count,2.6312
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Relaxing,0.59619687
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Stressful,0.03914989
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Adventurous,0.08836689
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Tame,0.0458613
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Cultural,0.2393736
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Romantic,0.10290828
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Luxurious,0.1163311
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Budget-friendly,0.13870246
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Fun,0.51230425
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Exotic,0.15436242
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Familiar,0.31767338
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Underwhelming,0.04474273
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Rejuvenating,0.32102908
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Chaotic,0.02348993
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Disappointing,0.03914989
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Lonely,0.01789709
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,None of the above,0.01118568
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,KR,Count,2.8087
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Relaxing,0.45484222
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Stressful,0.05875952
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Adventurous,0.34276387
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Tame,0.11425462
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Cultural,0.22198041
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Romantic,0.3297061999999999
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Luxurious,0.29706202
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Budget-friendly,0.29488575
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Fun,0.62132753
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Exotic,0.07834603000000001
QDescribe_E,Vacations can be brilliant but not every vacation lives up to our expectations! What words would you use to describe your most recent vacation?,UAE,Familiar,0.2437432
